"name","rating","category","cuisine","address","district","average_price"
"Starbucks_Coffee_-_Saigon_Mia","3.65","Cafe","USA","L1-04,_Tang_1_Saigon_Mia,_Duong_So_9A,_Xa_Binh_Hung","Binh_Chanh","115,000 "
"Banh_Trang_Sa_Te_Long_An_-_Shop_Online","4.1","Shop_Online","Vietnam","Nguyen_Van_Linh","Binh_Chanh","115,000 "
"Banh_Bong_Lan_Trung_Muoi_Pho_Mai_-_Shop_Online","3.45","Shop_Online","Vietnam","A26/14F_Binh_Hung","Binh_Chanh","105,000 "
"Buffet_Chay_Nhu_Tam","3.7","Restaurant","Vietnam","B17/18A_Quoc_Lo_50,_Xa_Binh_Hung","Binh_Chanh","120,000 "
"Banh_Crepe_Sau_Rieng_&_Sau_Rieng_Sach_-_Shop_Online","4.1","Shop_Online","Vietnam","Duong_So_10,_KDC_Phong_Phu","Binh_Chanh","110,000 "
"Am_Thuc_Dat_Phuong_Nam","4.55","Restaurant","Vietnam","E8/9E_Nguyen_Huu_Tri,_TT._Tan_Tuc","Binh_Chanh","545,000 "
"Yen_Sao_Simon_-_Shop_Online","4.1","Shop_Online","Vietnam","C9/7B7_Ap_4,_Xa_Binh_Hung","Binh_Chanh","2,800,000 "
"Khu_Am_Thuc_Sinh_Thai_Binh_Xuyen","3.65","Restaurant","Vietnam","C3/18_Pham_Hung","Binh_Chanh","215,000 "
"GoGi_House_-_Quan_Nuong_Han_Quoc_-_Satra_Pham_Hung","3.4","Restaurant","Korea","Tang_1_&_2_TTTM_Satra,_C6/27_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","225,000 "
"Ran_Bien_7_-_Duong_So_9A","3.55","Restaurant","Vietnam","Duong_So_9A,_Xa_Binh_Hung","Binh_Chanh","300,000 "
"Thanh_Long_-_Lang_Nuong_&_Cau_Ca_Giai_Tri","3.6","Restaurant","Vietnam","Quoc_Lo_50,_B8/251,_Ap_2,_Xa_Phong_Phu","Binh_Chanh","215,000 "
"Mu_Ka_Tha_-_Hai_San_Tuoi_Song_&_BBQ","4.15","Bistro","Vietnam","C7_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","200,000 "
"Takashi_Sushi","4.1","Restaurant","Japan","B-021_Block_B,_Khu_Ehome_S_Nam_Sai_Gon,_Xa_Binh_Hung","Binh_Chanh","300,000 "
"Lau_Bo_Chu_Tam","5","Bistro","Vietnam","E1/16A_Quoc_Lo_50,_Xa_Phong_Phu","Binh_Chanh","150,000 "
"Vuon_Xoai_-_Mon_An_Dong_Que","3.7","Bistro","Vietnam","A35/11B_Dai_Lo_Nguyen_Van_Linh,_Xa_Binh_Hung","Binh_Chanh","300,000 "
"Pizza_Hut_-_Saigon_Mia","3.8","Restaurant","USA","Khu_Can_Ho_Cao_Cap_Saigon_Mia,_Duong_So_9A,_Xa_Binh_Hung","Binh_Chanh","150,000 "
"Lau_De_Hai_Tiem","3.35","Bistro","Vietnam","B11/2A_Doan_Nguyen_Tuan","Binh_Chanh","200,000 "
"Ca_Nuong_Mac_Khen_Tay_Bac","3.2","Street_food","Vietnam","Duong_C7C","Binh_Chanh","120,000 "
"Quan_89_-_Lau_&_Cac_Mon_Nhau_Binh_Dan","4.1","Bistro","Vietnam","B13/5E_Tran_Dai_Nghia","Binh_Chanh","110,000 "
"Bo_To_Cu_Chi_-_Trung_Son","3.8","Bistro","Vietnam","29_-_31_KDC_Trung_Son","Binh_Chanh","160,000 "
"Dac_San_Lang_Son_-_Ga_Nuong_&_Vit_Nuong_La_Mac_Mat","2.9","Bistro","Vietnam","C4/19_Pham_Hung,_P._Binh_Hung","Binh_Chanh","200,000 "
"Am_Thuc_Minh_Thu_-_Hai_San_&_De","2.9","Bistro","Vietnam","A29/27A1_Quoc_Lo_50","Binh_Chanh","300,000 "
"Lau_Bo_Ly_Koi_3","3.15","Bistro","Vietnam","C8/24_Vo_Van_Van,_Ap_3,_Xa_Vinh_Loc_B","Binh_Chanh","200,000 "
"Quan_Cay_Bang_-_Quan_An_Gia_Dinh","3.15","Bistro","Vietnam","Ap_4,_Xa_Da_Phuoc","Binh_Chanh","200,000 "
"Dookki_Viet_Nam_-_Lau_&_Buffet_Tokpokki_-_Satra_Pham_Hung","4.05","Restaurant","Korea","Tang_3_TTTM_Satra,_C6/27_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","144,500 "
"A_Ty_-_Ga_Nuong_Muoi_Ot","3.9","Street_food","Vietnam","C3/9_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","140,000 "
"Quan_Lau_De_Phu_Quy","3","Bistro","Vietnam","47_Duong_So_4","Binh_Chanh","240,000 "
"Minh_Chau_-_Ga_Ta_Nuong_Lu","3.9","Street_food","Vietnam","1/2A_Pham_Hung,_P._4","Binh_Chanh","225,000 "
"Sup_Bao_Ngu_Ong_Xa_-_KDC_Phong_Phu_4","3.95","Street_food","Vietnam","24_Duong_So_15D,_KDC_Phong_Phu_4,_Xa_Phong_Phu","Binh_Chanh","274,000 "
"SaLa_-_Coffee_&_Tra_Sua_-_Duong_T4","3.7","Cafe","Vietnam","E2/56F_An_Phu_Tay,_X._Hung_Long","Binh_Chanh","450,000 "
"Cha_Bong_Viet_-_Shop_Online","3.15","Shop_Online","Vietnam","D8/50_Nu_Dan_Cong,_Xa_Vinh_Loc_A","Binh_Chanh","300,000 "
"Ca_Kho,_Tom_Kho_&_Banh_Phong_Tom_-_Dac_San_Bac_Lieu_-_Shop_Online","4","Shop_Online","Vietnam","C44_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","900,000 "
